fips_n	geoid	countyname	religion	civic	charitable	fraternal	union	bridging	voteage	local	state	federal	politicalacts	linking	ethnic	ethnichpn	education	incomeequal	employ	genderincome	language	commu	nonelder	bonding	socialcap
13031	"0500000US13031"	"Bulloch County, Georgia"	0.05560649	0.081499994	0.27562326	0.19516729	0.17037037	0.15565348	0.6171718	0.15741009	0.30681172	0.06419059	0.62554425	0.3542257	0.38802063	0.8712921	0.7739307	0.3812785	0.46251443	0.10660356	0.9372623	0.8911608	0.99973994	0.6457559	1.1556351
13033	"0500000US13033"	"Burke County, Georgia"	0.14968075	0.032599997	0.21191135	0.16728625	0.22469136	0.15723394	0.51588005	0.2304608	0.14881946	0.10031406	0.20319304	0.23973349	0.33231544	0.9709287	0.49694502	0.44292235	0.39677048	0.08825803	0.98557174	0.8174027	0.9989452	0.61445105	1.0114185
13035	"0500000US13035"	"Butts County, Georgia"	0.09415126	0.02173333	0.1565097	0.24535316	0.29876542	0.16330257	0.60201925	0.250423	0.06978653	0.035188064	0.15239477	0.22196233	0.43056065	0.9067309	0.33604884	0.57990867	0.43137255	0.21556884	0.96830726	0.92195684	0.9990531	0.6432786	1.0285435
13037	"0500000US13037"	"Calhoun County, Georgia"	0.28874892	0.02173333	0.1800554	0.13197026	0.18765432	0.16203244	0.5864321	0.24821876	0.22251424	0.09255591	0.20319304	0.2705828	0.33601677	0.80468166	0.35845214	0.4543379	0.32410613	0.11861867	0.92736447	0.87485677	0.99647915	0.57721263	1.0098279
13039	"0500000US13039"	"Camden County, Georgia"	0.076041564	0.081499994	0.30886427	0.26579925	0.3234568	0.21113238	0.540264	0.20964451	0.07891566	0.48315015	0.3889695	0.34018877	0.47309256	0.8112161	0.70162934	0.5502283	0.44059977	0.28304225	0.94496214	0.9033987	0.9996338	0.6786448	1.2299659
13043	"0500000US13043"	"Candler County, Georgia"	0.12364485	0.02173333	0.16204986	0.17657992	0.26419753	0.1496411	0.50559056	0.09346867	0.1488498	0.07552971	0.1509434	0.19487643	0.37626475	0.6117964	0.5274949	0.51369864	0.4463668	0.20371062	0.9020763	0.9429993	0.99726814	0.61351955	0.9580371
13045	"0500000US13045"	"Carroll County, Georgia"	0.07222162	0.05976666	0.23130193	0.22304833	0.29135802	0.17553931	0.52046335	0.17636389	0.12459504	0.054956403	0.30624092	0.23652391	0.5226548	0.78369635	0.59063137	0.4931507	0.47866204	0.18343318	0.923303	0.8399004	0.9998109	0.6461381	1.0582013
13047	"0500000US13047"	"Catoosa County, Georgia"	0.04100541	0.048899993	0.31440443	0.3141264	0.3308642	0.20986009	0.5638834	0.16328937	0.06838875	0.083625995	0.29753265	0.23534404	0.8516469	0.9096839	0.63441956	0.53196347	0.5524798	0.122140646	0.9672361	0.9106072	0.9995828	0.7199734	1.1651775
13049	"0500000US13049"	"Charlton County, Georgia"	0.12090215	0.02173333	0.12742382	0.15613383	0.4419753	0.17363368	0.5436775	0.1629059	0.058614563	0.17438215	0.12917271	0.21375057	0.4185775	0.9042757	0.66700613	0.48630136	0.34025374	0.044361413	0.98408127	0.74773407	0.9981443	0.6211928	1.0085771
13051	"0500000US13051"	"Chatham County, Georgia"	0.059602886	0.10866666	0.4265928	0.28066915	0.30864197	0.23683469	0.55689573	0.16403592	0.077119134	0.11887333	0.4716981	0.27772444	0.29380715	0.81437737	0.62729126	0.38584477	0.5098039	0.08841598	0.9219519	0.84405404	0.99990714	0.6094948	1.124054
13053	"0500000US13053"	"Chattahoochee County, Georgia"	0.021879826	0.02173333	0.27146813	0.14498141	0.0691358	0.1058397	0.5370817	0.15421392	0.09202154	0.8176734	0.9564586	0.51148987	0.34223878	0.569636	0.7352342	0.6278539	0.08304498	0.39062864	0.85584813	0.92270803	0.9993455	0.6140598	1.2313894
13055	"0500000US13055"	"Chattooga County, Georgia"	0.19613168	0.03803333	0.18421052	0.20817845	0.35555556	0.1964219	0.5832646	0.16296567	0.122585215	0.039114825	0.16545719	0.2146775	0.66506696	0.8555447	0.48472506	0.55936074	0.37024224	0.06747323	0.96036005	0.849356	0.99895775	0.6456763	1.0567757
13057	"0500000US13057"	"Cherokee County, Georgia"	0.022500644	0.08693332	0.42105263	0.27695167	0.46419752	0.25432715	0.45817313	0.1623544	0.040071905	0.048075885	0.35849056	0.21343318	0.6927326	0.66964304	0.6120163	0.53652966	0.61937714	0.024328649	0.87589335	0.8738012	0.99991184	0.65602595	1.1237862
13059	"0500000US13059"	"Clarke County, Georgia"	0.035217304	0.10866666	0.39058173	0.19702603	0.19506173	0.18531069	0.58187026	0.17546876	0.36664778	0.0633987	0.7750363	0.39248437	0.33732903	0.64414966	0.71588594	0.260274	0.4913495	4.7963858E-4	0.8607454	0.7124648	0.9998609	0.5580599	1.135855
13061	"0500000US13061"	"Clay County, Georgia"	0.31676772	0.02173333	0.1565097	0.13568774	0.34567901	0.1952755	0.50282234	0.25552043	0.308204	0.101661265	0.15384616	0.26441085	0.5223777	0.99597853	0.4450102	0.5091324	0.16262977	0.07974827	0.99164486	0.7688629	0.98765695	0.60700464	1.066691
13063	"0500000US13063"	"Clayton County, Georgia"	0.023242751	0.09236666	0.2465374	0.14684016	0.22469136	0.14673567	0.37612963	0.17806159	0.067087546	0.18495168	0.2467344	0.21059297	0.3049189	0.55386674	0.598778	0.5753425	0.4948097	0.015379369	0.7873163	0.9044187	0.999949	0.58164215	0.9389708
13065	"0500000US13065"	"Clinch County, Georgia"	0.19716276	0.03803333	0.17728531	0.21561338	0.21481481	0.16858192	0.54954034	0.20535028	0.13143483	0.050946016	0.19303338	0.22606097	0.41608196	0.97674835	0.2515275	0.49086756	0.48673585	0.0334602	0.991169	0.6098213	0.9967009	0.5836792	0.9783221
13067	"0500000US13067"	"Cobb County, Georgia"	0.01764376	0.10866666	0.47783932	0.22862454	0.47654322	0.2618635	0.4259325	0.13644126	0.0652099	0.08213746	0.43251088	0.2284464	0.29078054	0.58581054	0.6171079	0.46575344	0.6297578	0.044674397	0.7968753	0.8737387	0.9999747	0.5893859	1.0796958
13069	"0500000US13069"	"Coffee County, Georgia"	0.12785666	0.07063332	0.1468144	0.18959108	0.23950617	0.15488033	0.49137145	0.23888248	0.15205462	0.05031619	0.15384616	0.21729419	0.35410964	0.64220655	0.49083507	0.4474886	0.4394464	0.11869812	0.89746803	0.59711945	0.9994811	0.5540948	0.9262693
13071	"0500000US13071"	"Colquitt County, Georgia"	0.1234028	0.07063332	0.18836565	0.21561338	0.2617284	0.17194872	0.39633512	0.1776321	0.11618988	0.053720526	0.19013062	0.18680164	0.32911754	0.46599042	0.48472506	0.42694062	0.4936563	0.011448383	0.83082134	0.70157737	0.9994647	0.52708244	0.8858328
13073	"0500000US13073"	"Columbia County, Georgia"	0.03073952	0.07606666	0.44875348	0.2788104	0.4617284	0.2592197	0.49645153	0.15040636	0.1156905	0.28462967	0.34833091	0.2791018	0.5134419	0.8264516	0.5916497	0.53424656	0.55709344	0.0480901	0.8995851	0.85900265	0.9998283	0.6477099	1.1860313
13075	"0500000US13075"	"Cook County, Georgia"	0.13650659	0.03803333	0.15373962	0.18215613	0.23703703	0.14949454	0.49827608	0.16471201	0.14800389	0.09039685	0.16545719	0.2133692	0.37947673	0.7828327	0.58655804	0.46347034	0.4544406	0.042464316	0.9295714	0.7555372	0.9984933	0.59920496	0.9620687
13077	"0500000US13077"	"Coweta County, Georgia"	0.060998723	0.07606666	0.32686982	0.31040892	0.4148148	0.23783179	0.48816267	0.17668277	0.06331259	0.120075405	0.32510886	0.23466846	0.51836216	0.76849294	0.59775966	0.586758	0.5870819	0.05752957	0.9215403	0.85586447	0.9998345	0.6548026	1.1273029
13079	"0500000US13079"	"Crawford County, Georgia"	0.08040187	0.03803333	0.15096954	0.20446096	0.2074074	0.13625462	0.58492905	0.13884738	0.0679907	0.24467759	0.1567489	0.23863873	0.4521225	0.9178359	0.4725051	0.42237443	0.4982699	0.0876441	0.9634859	0.8758584	0.9981116	0.6320231	1.0069164
13081	"0500000US13081"	"Crisp County, Georgia"	0.12673242	0.05433333	0.23407203	0.17657992	0.3802469	0.19439292	0.5490801	0.24506003	0.1316995	0.084468	0.22496371	0.24705426	0.3146671	0.88367444	0.54276985	0.39726025	0.38292962	0.007716775	0.96248287	0.85034466	0.99881405	0.5934066	1.0348538
13083	"0500000US13083"	"Dade County, Georgia"	0.11131127	0.05433333	0.31578946	0.29182157	0.29876542	0.21440421	0.61691815	0.14990062	0.09408354	0.07144775	0.26269957	0.23900993	0.8988029	0.9350464	0.6822811	0.4977169	0.48096886	0.25454772	0.9729186	0.8935316	0.9984421	0.73491734	1.1883315
13085	"0500000US13085"	"Dawson County, Georgia"	0.10484315	0.05433333	0.3227147	0.3197026	0.34074074	0.2284669	0.58953744	0.19695675	0.05325387	0.058636364	0.3352685	0.24673058	0.89620274	0.8591868	0.65173113	0.5114155	0.54094577	0.026297927	0.955991	0.9433773	0.9987804	0.70932543	1.1845229
13087	"0500000US13087"	"Decatur County, Georgia"	0.20243417	0.05433333	0.23961219	0.21561338	0.3037037	0.20313935	0.5359645	0.20724353	0.21913636	0.028217547	0.20319304	0.238751	0.29536778	0.8225552	0.4582485	0.37671232	0.461361	0.123009145	0.9710674	0.8095597	0.9991084	0.5907766	1.0326669
13089	"0500000US13089"	"DeKalb County, Georgia"	0.024939083	0.09779999	0.43490306	0.21189591	0.43703705	0.24131502	0.43509322	0.15140234	0.083190404	0.17070119	0.47314948	0.26270732	0.24357241	0.6634723	0.6120163	0.39497715	0.5282584	0.015563846	0.8113927	0.8615421	0.9999741	0.57008547	1.0741078
13091	"0500000US13091"	"Dodge County, Georgia"	0.22984649	0.048899993	0.3864266	0.36431226	0.4345679	0.29281065	0.59620595	0.2214727	0.3871822	0.19427639	0.3701016	0.35384777	0.41644955	0.88659954	0.44602853	0.41324198	0.3529412	0.08777052	0.96638066	0.17440799	0.99879843	0.5269576	1.1736159
13093	"0500000US13093"	"Dooly County, Georgia"	0.16711627	0.02173333	0.1800554	0.12639405	0.24197531	0.14745487	0.585304	0.19341324	0.19300252	0.15134315	0.39477503	0.3035676	0.2917745	0.7974838	0.4124236	0.37671232	0.272203	0.009619057	0.95662713	0.8984709	0.99819	0.557056	1.0080785
13095	"0500000US13095"	"Dougherty County, Georgia"	0.07396702	0.081499994	0.28393352	0.23977695	0.30123457	0.19608241	0.54484385	0.19517402	0.16087346	0.23417345	0.44992742	0.31699845	0.38732207	0.91463625	0.62729126	0.32876712	0.37024224	0.016024113	0.9619904	0.75491107	0.99975824	0.5956603	1.1087412
13097	"0500000US13097"	"Douglas County, Georgia"	0.03522846	0.08693332	0.31717452	0.23791821	0.3234568	0.20014226	0.44624743	0.18235727	0.06980121	0.12603556	0.27721336	0.22033097	0.308964	0.7203994	0.5967413	0.5730593	0.5340254	0.028611839	0.8924399	0.88136786	0.9998684	0.61505306	1.0355263
13099	"0500000US13099"	"Early County, Georgia"	0.3376792	0.05976666	0.16066483	0.12639405	0.3160494	0.20011082	0.55526406	0.39303207	0.105014436	0.019887347	0.15529753	0.2456991	0.33045632	0.9893956	0.3411405	0.3812785	0.34602076	0.10835111	0.990491	0.8522748	0.9972245	0.5929592	1.0387691
13101	"0500000US13101"	"Echols County, Georgia"	0.07914958	0.02173333	0.15789473	0.10408922	0.18518518	0.10961041	0.10461108	0.17556678	0.22909091	0.0	0.12191582	0.12623692	0.3824222	0.15955597	0.4154786	0.5981735	0.5201846	0.10802084	0.75429255	0.7516211	0.99573094	0.5206089	0.75645626
13103	"0500000US13103"	"Effingham County, Georgia"	0.07814219	0.06519999	0.24238227	0.2416357	0.36049384	0.1975708	0.5085251	0.19484001	0.115527846	0.070954	0.2525399	0.22847737	0.61849403	0.89161164	0.55600816	0.586758	0.5524798	0.20227706	0.96472365	0.9314103	0.99964255	0.70037836	1.1264266
13105	"0500000US13105"	"Elbert County, Georgia"	0.21069641	0.03803333	0.20221607	0.20817845	0.27160493	0.18614584	0.5765146	0.18699574	0.14273779	0.047106106	0.19303338	0.22927752	0.39014798	0.8282682	0.36863542	0.46347034	0.4175317	0.29054564	0.9513764	0.801849	0.99846613	0.6122545	1.0276779
13107	"0500000US13107"	"Emanuel County, Georgia"	0.14236231	0.05976666	0.1731302	0.13197026	0.24444444	0.15033478	0.53727007	0.16355312	0.1791853	0.07040657	0.16255443	0.2225939	0.3550223	0.8331011	0.45723015	0.41324198	0.38869664	0.027999997	0.94352907	0.85832596	0.9988004	0.5862164	0.95914507
13109	"0500000US13109"	"Evans County, Georgia"	0.14371029	0.02173333	0.1966759	0.20260224	0.22962964	0.15887028	0.45505175	0.121629976	0.1659292	0.056451533	0.17416546	0.19464558	0.30616927	0.60591525	0.401222	0.5068493	0.48096886	0.3247224	0.86856884	0.9219932	0.9975927	0.60155576	0.9550716
13111	"0500000US13111"	"Fannin County, Georgia"	0.15000819	0.048899993	0.20775624	0.23791821	0.34814814	0.19854616	0.6727599	0.21160316	0.07372696	0.058539145	0.16110305	0.23554644	0.91790694	0.9367571	0.6466395	0.47031963	0.40138412	0.06744313	0.9584267	0.8610539	0.998353	0.6953649	1.1294575
13113	"0500000US13113"	"Fayette County, Georgia"	0.050455987	0.10323332	0.45844877	0.232342	0.41975307	0.25284663	0.493701	0.1918851	0.06324719	0.17484425	0.39477503	0.26369053	0.43637908	0.7850834	0.65784115	0.5707762	0.5928489	0.057415187	0.88784045	0.96513546	0.999769	0.6614543	1.1779915
13115	"0500000US13115"	"Floyd County, Georgia"	0.099605545	0.081499994	0.4196676	0.29553902	0.4419753	0.2676575	0.52082986	0.16756512	0.103720956	0.05067506	0.28447026	0.22545224	0.5408756	0.68125755	0.5875764	0.42694062	0.46943483	0.120239556	0.9044569	0.84478706	0.999723	0.61947685	1.1125866
13117	"0500000US13117"	"Forsyth County, Georgia"	0.01490329	0.08693332	0.41274238	0.2992565	0.39259258	0.2412856	0.37488243	0.13575733	0.036567315	0.032759476	0.41364297	0.1987219	0.71088195	0.67702365	0.5743381	0.5707762	0.6251442	0.042354226	0.8282809	0.9337363	0.999894	0.66249216	1.1024997
13119	"0500000US13119"	"Franklin County, Georgia"	0.20309897	0.03803333	0.46537396	0.2416357	0.5703704	0.30370247	0.596732	0.22088306	0.115830116	0.031641982	0.31785196	0.25658783	0.7373157	0.871004	0.5458248	0.42694062	0.46828145	0.017956793	0.9583668	0.84238553	0.9985717	0.6518497	1.21214
13121	"0500000US13121"	"Fulton County, Georgia"	0.029991262	0.10866666	0.36565098	0.31598514	0.31358024	0.22677486	0.4745639	0.11194024	0.077992134	0.09047047	0.2743106	0.20585546	0.22350252	0.7204757	0.6171079	0.2648402	0.55709344	0.03716594	0.8348559	0.86423147	0.99998	0.5688059	1.0014362
13123	"0500000US13123"	"Gilmer County, Georgia"	0.09456519	0.07063332	0.12603877	0.12825279	0.31358024	0.14661406	0.5560464	0.15803649	0.04928432	0.07165766	0.18287373	0.20357972	0.81396776	0.66387963	0.48472506	0.44520545	0.47058827	0.110055685	0.9183133	0.9083815	0.9988698	0.6459985	0.9961923
13125	"0500000US13125"	"Glascock County, Georgia"	0.25643006	0.02173333	0.5914127	0.14126395	0.76296294	0.3547606	0.5579541	0.12799154	0.15588723	0.026447028	0.3773585	0.24912767	0.74521947	0.99203455	0.43584526	0.53196347	0.43483275	0.019581318	0.99338114	0.863237	0.99117523	0.66747445	1.2713627
13127	"0500000US13127"	"Glynn County, Georgia"	0.08615177	0.09236666	0.47368422	0.366171	0.20246914	0.24416856	0.5454243	0.17706713	0.09739916	0.20805222	0.37590712	0.28076997	0.4107254	0.77766407	0.5651731	0.39497715	0.53056514	0.04437697	0.9168173	0.8589157	0.9996318	0.61098295	1.1359215
13129	"0500000US13129"	"Gordon County, Georgia"	0.08838637	0.07063332	0.4833795	0.2527881	0.45679012	0.2703955	0.4358673	0.1660613	0.07408639	0.02850975	0.3207547	0.20505589	0.64468455	0.533762	0.49694502	0.53196347	0.5190311	0.15994751	0.85886323	0.848347	0.99959016	0.62145936	1.0969107
13131	"0500000US13131"	"Grady County, Georgia"	0.1433659	0.03803333	0.28393352	0.28996283	0.34567901	0.22019492	0.47686476	0.1691416	0.112071656	0.059381854	0.30478954	0.22444989	0.3041839	0.6658417	0.36965376	0.36757994	0.38754326	0.15154773	0.9134704	0.7123935	0.99900466	0.54124653	0.98589134
13133	"0500000US13133"	"Greene County, Georgia"	0.1538261	0.06519999	0.53185594	0.27137548	0.5037037	0.30519223	0.6117527	0.17865863	0.05426756	0.0438195	0.32510886	0.24272145	0.3165514	0.81482387	0.36965376	0.18493152	0.31372547	0.23296714	0.9636758	0.7939691	0.9976173	0.5542128	1.1021265
13135	"0500000US13135"	"Gwinnett County, Georgia"	0.019701656	0.10866666	0.5872576	0.14498141	0.75308645	0.32273877	0.27660432	0.13625987	0.04026623	0.08413164	0.3773585	0.1829241	0.18139309	0.38589287	0.5712831	0.54109585	0.61361015	0.027620614	0.6645582	0.90436643	0.9999819	0.54331136	1.0489743
13137	"0500000US13137"	"Habersham County, Georgia"	0.11506689	0.081499994	0.5706371	0.4126394	0.31851852	0.2996724	0.5129844	0.19388053	0.092796095	0.04752092	0.46298984	0.26203436	0.69802964	0.5854353	0.6293279	0.46803653	0.43829295	0.06412953	0.87708944	0.89313203	0.9993357	0.6280899	1.1897967
13139	"0500000US13139"	"Hall County, Georgia"	0.04624283	0.10323332	0.36426592	0.25836432	0.4148148	0.23738424	0.3383307	0.17466696	0.058630854	0.04741394	0.3352685	0.1908622	0.6046492	0.24172843	0.47454178	0.4589041	0.55824685	0.06972802	0.7391088	0.8210006	0.9998781	0.5519762	0.98022264
13141	"0500000US13141"	"Hancock County, Georgia"	0.2196075	0.02173333	0.47229916	0.27695167	0.4691358	0.2919455	0.67653865	0.1903768	0.3993127	0.07124339	0.32365748	0.3322258	0.66606015	0.97896963	0.52138495	0.5045662	0.2272203	0.054041743	0.98081166	0.8053461	0.9968529	0.6372504	1.2614217
13143	"0500000US13143"	"Haralson County, Georgia"	0.11548543	0.03803333	0.19113573	0.14312267	0.2271605	0.14298753	0.56798595	0.18013251	0.10364579	0.028998196	0.15529753	0.207212	0.8112594	0.94983006	0.4714868	0.46575344	0.34025374	0.067780256	0.9806572	0.8202031	0.99906176	0.656254	1.0064535
13145	"0500000US13145"	"Harris County, Georgia"	0.0892008	0.032599997	0.37811634	0.1654275	0.3308642	0.19924177	0.5857059	0.20597708	0.079949506	0.1859374	0.34687954	0.28088987	0.5365304	0.89587283	0.59775966	0.43378997	0.5351788	0.06048131	0.9550378	0.9257619	0.99911636	0.65994763	1.1400793
13147	"0500000US13147"	"Hart County, Georgia"	0.13612919	0.03803333	0.13573407	0.1747212	0.30617285	0.15815812	0.60875964	0.24799448	0.11967687	0.13121308	0.14078374	0.24968557	0.5408304	0.89169	0.4490835	0.4018265	0.4106113	0.03975445	0.9647967	0.8669007	0.9986335	0.61823636	1.02608
13149	"0500000US13149"	"Heard County, Georgia"	0.18746965	0.02173333	0.33933517	0.13754646	0.4888889	0.2349947	0.5642053	0.3465789	0.107855625	0.033858936	0.233672	0.25723416	0.6923946	0.9634795	0.5407332	0.56164384	0.41637832	0.21724498	0.97446966	0.80854315	0.9978175	0.6858561	1.178085
13151	"0500000US13151"	"Henry County, Georgia"	0.026651664	0.09236666	0.38919666	0.32156134	0.3308642	0.2321281	0.46007672	0.2205594	0.08407543	0.20706311	0.26995647	0.24834622	0.2916143	0.7946642	0.62118125	0.63013697	0.5755479	0.006444156	0.8962554	0.9343254	0.99991596	0.6388984	1.1193727
13153	"0500000US13153"	"Houston County, Georgia"	0.04487561	0.07606666	0.48891968	0.30855018	0.5530864	0.2942997	0.5055348	0.17149845	0.111927	0.70826256	0.35994196	0.37143296	0.3462091	0.7842381	0.6608961	0.543379	0.5063437	0.18618768	0.92120165	0.8398997	0.9998529	0.64313424	1.3088669
13155	"0500000US13155"	"Irwin County, Georgia"	0.12405642	0.032599997	0.36149585	0.24907063	0.25185186	0.20381495	0.578721	0.29075006	0.119919285	0.08849539	0.74746007	0.36506915	0.4471349	0.89976287	0.29837072	0.47716898	0.33333334	0.4066897	0.9320885	0.83388627	0.9969074	0.6250381	1.1939222
13157	"0500000US13157"	"Jackson County, Georgia"	0.07919488	0.081499994	0.3559557	0.3401487	0.52098763	0.27555737	0.5136129	0.21456222	0.100526094	0.052210882	0.2525399	0.22669041	0.7206987	0.7831004	0.47556007	0.53652966	0.544406	0.16973436	0.9217041	0.86607635	0.9996085	0.66860205	1.1708498
13159	"0500000US13159"	"Jasper County, Georgia"	0.1179791	0.04346666	0.4265928	0.36802974	0.40493828	0.27220133	0.5280596	0.19372319	0.040092777	0.011889333	0.32946298	0.22064558	0.48238176	0.8698846	0.53360486	0.44292235	0.46251443	0.23749483	0.9564752	0.8010294	0.9982521	0.6427288	1.1355758
13161	"0500000US13161"	"Jeff Davis County, Georgia"	0.1651497	0.02173333	0.58448756	0.2472119	0.5654321	0.31680292	0.49164495	0.16459242	0.24050418	0.03395409	0.40638608	0.26741633	0.5040853	0.66817486	0.4490835	0.5456621	0.48096886	0.003733933	0.90580076	0.7977159	0.9982055	0.5948256	1.1790448
13163	"0500000US13163"	"Jefferson County, Georgia"	0.2916003	0.02173333	0.44875348	0.2843866	0.37777779	0.2848503	0.5526239	0.20310369	0.1616738	0.08720728	0.3555878	0.2720393	0.33395183	0.9013716	0.5478615	0.4543379	0.34371397	0.14009672	0.97199714	0.7658536	0.99832654	0.6063901	1.1632798
13165	"0500000US13165"	"Jenkins County, Georgia"	0.19041832	0.02173333	0.17867036	0.2881041	0.3037037	0.19652596	0.44230282	0.22970966	0.13060726	0.042581975	0.1582003	0.2006804	0.33293492	0.7916759	0.47556007	0.31963468	0.3690888	0.21406382	0.9362122	0.8135468	0.9962873	0.58322275	0.9804291
13167	"0500000US13167"	"Johnson County, Georgia"	0.26486158	0.02173333	0.4930748	0.21561338	0.36296296	0.2716492	0.6309246	0.093464844	0.22560276	0.084681354	0.7256894	0.3520726	0.36692727	0.9669674	0.48879838	0.27853882	0.36101502	0.04594791	0.96939343	0.8605241	0.99754345	0.5928506	1.2165724
