FIPST,STABR,LEAID,LEA_NAME,MSTREET_1,MSTREET_2,MSTREET_3,MCITY,MSTATE,MZIP,MZIP4,LSTREET_1,LSTREET_2,LSTREET_3,LCITY,LSTATE,LZIP,LZIP4,PHONE,LEA_TYPE_TEXT,All Students - American Indian/Alaska Native,All Students - Asian,All Students - Black,All Students - Hispanic,All Students - Two or More Races,All Students - Hawaiian Native / Pacific Islander,All Students - White,All Students,Grant Amount
17,IL,1722870,Leland CUSD 1,370 N Main St,,,Leland,IL,60531,9400,370 N Main St,,,Leland,IL,60531,9400,(815)495-3821,Regular public school district that is not a component of a supervisory union,,,2,31,1,,228,262,
17,IL,1722920,Limestone Walters CCSD 316,8223 W Smithville Rd,,,Peoria,IL,61607,9428,8223 W Smithville Rd,,,Peoria,IL,61607,9428,(309)697-3035,Regular public school district that is not a component of a supervisory union,,,1,1,11,,188,201,
17,IL,1722950,Limestone CHSD 310,4201 Airport Rd,,,Peoria,IL,61607,2113,4201 Airport Rd,,,Peoria,IL,61607,2113,(309)697-6271,Regular public school district that is not a component of a supervisory union,,8,134,40,48,1,853,1084,
17,IL,1722980,Lincoln ESD 27,304 8th St,,,Lincoln,IL,62656,2658,304 8th St,,,Lincoln,IL,62656,2658,(217)732-2522,Regular public school district that is not a component of a supervisory union,,4,50,9,84,,1009,1156,
17,IL,1723050,Lincoln CHSD 404,1000 Railer Way,,,Lincoln,IL,62656,3180,1000 Railer Way,,,Lincoln,IL,62656,3180,(217)732-4131,Regular public school district that is not a component of a supervisory union,1,14,26,24,32,1,749,847,
17,IL,1723070,Lincoln Way CHSD 210,1801 E Lincoln Hwy,,,New Lenox,IL,60451,3801,1801 E Lincoln Hwy,,,New Lenox,IL,60451,3801,(815)462-2345,Regular public school district that is not a component of a supervisory union,9,119,238,671,177,2,5871,7087,
17,IL,1723090,Lincolnshire-Prairieview SD 103,1370 N Riverwoods Rd,,,Lincolnshire,IL,60069,2402,1370 N Riverwoods Rd,,,Lincolnshire,IL,60069,2402,(847)295-4030,Regular public school district that is not a component of a supervisory union,1,742,10,46,8,4,931,1742,
17,IL,1723100,Lincolnwood SD 74,6950 N East Prairie,,,Lincolnwood,IL,60712,2520,6950 N East Prairie,,,Lincolnwood,IL,60712,2520,(847)675-8234,Regular public school district that is not a component of a supervisory union,7,453,20,84,30,1,646,1241,
17,IL,1723160,Lisbon CCSD 90,127 S Canal St,,,Newark,IL,60541,9776,127 S Canal St,,,Newark,IL,60541,9776,(815)736-6324,Regular public school district that is not a component of a supervisory union,,,1,1,3,,104,109,
17,IL,1723200,Lisle CUSD 202,5211 Center Ave,,,Lisle,IL,60532,2306,5211 Center Ave,,,Lisle,IL,60532,2306,(630)493-8001,Regular public school district that is not a component of a supervisory union,3,105,134,179,89,1,996,1507,
17,IL,1723250,Litchfield CUSD 12,1702 N State St,,,Litchfield,IL,62056,1114,1702 N State St,,,Litchfield,IL,62056,1114,(217)324-2157,Regular public school district that is not a component of a supervisory union,1,17,16,28,21,2,1373,1458,
17,IL,1723340,Lockport Area Spec Educ Coop,1343 E 7th St,,,Lockport,IL,60441,3823,1343 E 7th St,,,Lockport,IL,60441,3823,(815)838-8080,Service agency,,,,,,,,,
17,IL,1723350,Lockport Twp HSD 205,1323 E 7th St,,,Lockport,IL,60441,3823,1323 E 7th St,,,Lockport,IL,60441,3823,(815)588-8100,Regular public school district that is not a component of a supervisory union,10,60,236,669,77,1,2736,3789,
17,IL,1723460,Lombard SD 44,150 W Madison St,,,Lombard,IL,60148,3317,150 W Madison St,,,Lombard,IL,60148,3317,(630)827-4400,Regular public school district that is not a component of a supervisory union,4,380,167,522,106,11,2007,3197,
17,IL,1723640,Brooklyn UD 188,PO Box 250,,,Lovejoy,IL,62059,250,PO Box 250,,,Lovejoy,IL,62059,250,(618)271-1028,Regular public school district that is not a component of a supervisory union,,,140,,3,,2,145,
17,IL,1723700,Ludlow CCSD 142,PO Box 130,,,Ludlow,IL,60949,130,PO Box 130,,,Ludlow,IL,60949,130,(217)396-5261,Regular public school district that is not a component of a supervisory union,,,7,25,2,,46,80,
17,IL,1723730,Will County SD 92,708 N State St,,,Lockport,IL,60441,2227,708 N State St,,,Lockport,IL,60441,2227,(815)838-8031,Regular public school district that is not a component of a supervisory union,6,19,15,155,38,1,1299,1533,
17,IL,1723850,Lyons SD 103,4100 Joliet Ave,,,Lyons,IL,60534,1513,4100 Joliet Ave,,,Lyons,IL,60534,1513,(708)783-4100,Regular public school district that is not a component of a supervisory union,,32,113,1716,39,3,607,2510,
17,IL,1723880,Lyons Twp HSD 204,100 S Brainard Ave,,,La Grange,IL,60525,2101,100 S Brainard Ave,,,La Grange,IL,60525,2101,(708)579-6451,Regular public school district that is not a component of a supervisory union,8,75,163,774,86,,2940,4046,
17,IL,1723920,Macomb CUSD 185,323 W Washington St,,,Macomb,IL,61455,2118,323 W Washington St,,,Macomb,IL,61455,2118,(309)833-4161,Regular public school district that is not a component of a supervisory union,8,58,198,74,162,1,1603,2104,
17,IL,1723970,Madison CUSD 12,602 Farrish St,,,Madison,IL,62060,1567,602 Farrish St,,,Madison,IL,62060,1567,(618)877-1712,Regular public school district that is not a component of a supervisory union,,,642,18,21,,23,704,
17,IL,1723985,Madison Co Reg I Spec Educ Coop,3201 E 23rd St,,,Granite City,IL,62040,5914,3201 E 23rd St,,,Granite City,IL,62040,5914,(618)452-7864,Service agency,,,,,,,,,
17,IL,1723990,Madison County Voc Adj Counseling,PO Box 600,,,Edwardsville,IL,62025,1966,PO Box 600,,,Edwardsville,IL,62025,1966,(618)692-6200,Service agency,,,,,,,,,
17,IL,1724000,Maercker SD 60,1 S Cass Ave Ste 202,,,Westmont,IL,60559,1893,1 S Cass Ave Ste 202,,,Westmont,IL,60559,1893,(630)515-4840,Regular public school district that is not a component of a supervisory union,6,328,117,259,58,1,641,1410,
17,IL,1724060,Mahomet-Seymour CUSD 3,PO Box 229,,,Mahomet,IL,61853,229,PO Box 229,,,Mahomet,IL,61853,229,(217)586-4995,Regular public school district that is not a component of a supervisory union,5,50,37,105,118,2,2764,3081,
17,IL,1724090,Maine Township HSD 207,1177 S Dee Rd,,,Park Ridge,IL,60068,4379,1177 S Dee Rd,,,Park Ridge,IL,60068,4379,(847)696-3600,Regular public school district that is not a component of a supervisory union,24,879,159,1409,211,6,3710,6398,
17,IL,1724120,Malden CCSD 84,PO Box 216,,,Malden,IL,61337,216,PO Box 216,,,Malden,IL,61337,216,(815)643-2436,Regular public school district that is not a component of a supervisory union,,,1,2,1,,78,82,
17,IL,1724270,Manhattan SD 114,25440 S Gougar Rd,,,Manhattan,IL,60442,9511,25440 S Gougar Rd,,,Manhattan,IL,60442,9511,(815)478-0191,Regular public school district that is not a component of a supervisory union,,6,12,143,28,,1246,1435,
17,IL,1724330,Mannheim SD 83,10401 Grand Ave,,,Franklin Park,IL,60131,2208,10401 Grand Ave,,,Franklin Park,IL,60131,2208,(847)455-4413,Regular public school district that is not a component of a supervisory union,7,62,34,2238,27,2,395,2765,
17,IL,1724390,Manteno CUSD 5,84 N Oak St,,,Manteno,IL,60950,1522,84 N Oak St,,,Manteno,IL,60950,1522,(815)928-7000,Regular public school district that is not a component of a supervisory union,7,19,81,178,83,1,1779,2148,
17,IL,1724420,Northbrook/Glenview SD 30,2374 Shermer Rd,,,Northbrook,IL,60062,6729,2374 Shermer Rd,,,Northbrook,IL,60062,6729,(847)498-4190,Regular public school district that is not a component of a supervisory union,1,346,4,42,38,3,728,1162,
17,IL,1724480,Kaneland CUSD 302,47W326 Keslinger Rd,,,Maple Park,IL,60151,9720,47W326 Keslinger Rd,,,Maple Park,IL,60151,9720,(630)365-5111,Regular public school district that is not a component of a supervisory union,14,102,94,539,142,2,3625,4518,
17,IL,1724570,Marengo CHSD 154,110 Franks Rd,,,Marengo,IL,60152,3425,110 Franks Rd,,,Marengo,IL,60152,3425,(815)568-6511,Regular public school district that is not a component of a supervisory union,1,9,5,143,12,,559,729,
17,IL,1724600,Marion CUSD 2,1700 W Cherry St,,,Marion,IL,62959,1212,1700 W Cherry St,,,Marion,IL,62959,1212,(618)993-2321,Regular public school district that is not a component of a supervisory union,5,46,365,106,294,1,3211,4028,
17,IL,1724650,Marissa CUSD 40,1 E Marissa St,,,Marissa,IL,62257,1185,1 E Marissa St,,,Marissa,IL,62257,1185,(618)295-2313,Regular public school district that is not a component of a supervisory union,2,,1,3,32,,564,602,
17,IL,1724720,Prairie-Hills ESD 144,3015 W 163rd St,,,Markham,IL,60428,5626,3015 W 163rd St,,,Markham,IL,60428,5626,(708)210-2898,Regular public school district that is not a component of a supervisory union,8,24,2174,304,18,1,69,2598,
17,IL,1724750,Maroa Forsyth CUSD 2,PO Box 738,,,Maroa,IL,61756,738,PO Box 738,,,Maroa,IL,61756,738,(217)794-3488,Regular public school district that is not a component of a supervisory union,5,103,58,12,47,4,995,1224,
17,IL,1724780,Marquardt SD 15,1860 Glen Ellyn Rd,,,Glendale Heights,IL,60139,2261,1860 Glen Ellyn Rd,,,Glendale Heights,IL,60139,2261,(630)469-7615,Regular public school district that is not a component of a supervisory union,12,346,347,1337,56,,561,2659,
17,IL,1724870,Marshall CUSD 2C,503 Pine St,,,Marshall,IL,62441,1467,503 Pine St,,,Marshall,IL,62441,1467,(217)826-5912,Regular public school district that is not a component of a supervisory union,,8,8,9,35,2,1290,1352,
17,IL,1724900,Martinsville CUSD 3C,PO Box K,,,Martinsville,IL,62442,166,PO Box K,,,Martinsville,IL,62442,166,(217)382-4321,Regular public school district that is not a component of a supervisory union,,,2,7,5,1,403,418,
17,IL,1724940,Mascoutah CUD 19,421 W Harnett St,,,Mascoutah,IL,62258,1362,421 W Harnett St,,,Mascoutah,IL,62258,1362,(618)566-7414,Regular public school district that is not a component of a supervisory union,25,74,437,265,310,41,2782,3934,
17,IL,1725000,Massac UD 1,PO Box 530,,,Metropolis,IL,62960,530,PO Box 530,,,Metropolis,IL,62960,530,(618)524-9376,Regular public school district that is not a component of a supervisory union,3,9,132,45,177,2,1850,2218,
17,IL,1725020,Matteson ESD 162,4601 Sauk Trl,,,Richton Park,IL,60471,1470,4601 Sauk Trl,,,Richton Park,IL,60471,1470,(708)748-0100,Regular public school district that is not a component of a supervisory union,1,14,2476,116,38,2,73,2720,
17,IL,1725050,Mattoon CUSD 2,1701 Charleston Ave,,,Mattoon,IL,61938,3936,1701 Charleston Ave,,,Mattoon,IL,61938,3936,(217)238-8850,Regular public school district that is not a component of a supervisory union,4,23,148,118,167,2,2994,3456,
17,IL,1725110,Maywood-Melrose Park-Broadview 89,906 Walton St,,,Melrose Park,IL,60160,3540,906 Walton St,,,Melrose Park,IL,60160,3540,(708)450-2460,Regular public school district that is not a component of a supervisory union,4,14,1618,3277,50,5,90,5058,
17,IL,1725190,Mazon-Verona-Kinsman ESD 2C,1013 North St,,,Mazon,IL,60444,6236,1013 North St,,,Mazon,IL,60444,6236,(815)448-2200,Regular public school district that is not a component of a supervisory union,,,1,18,,,301,320,
17,IL,1725260,McClellan CCSD 12,9475 N Il Hwy 148,,,Mount Vernon,IL,62864,6379,9475 N Il Hwy 148,,,Mount Vernon,IL,62864,6379,(618)244-8072,Regular public school district that is not a component of a supervisory union,,,1,,,,60,61,
17,IL,1725290,McHenry CCSD 15,1011 N Green St,,,McHenry,IL,60050,5720,1011 N Green St,,,McHenry,IL,60050,5720,(815)385-7210,Regular public school district that is not a component of a supervisory union,8,55,55,990,85,2,3323,4518,
17,IL,1725320,McHenry CHSD 156,4716 Crystal Lake Rd,,,McHenry,IL,60050,5427,4716 Crystal Lake Rd,,,McHenry,IL,60050,5427,(815)759-2022,Regular public school district that is not a component of a supervisory union,6,37,19,424,34,2,1743,2265,
17,IL,1725500,Medinah SD 11,700 E Granville Ave,,,Roselle,IL,60172,1406,700 E Granville Ave,,,Roselle,IL,60172,1406,(630)893-3737,Regular public school district that is not a component of a supervisory union,,48,33,136,32,,415,664,
17,IL,1725590,CUSD 4,PO Box 200,,,Mendon,IL,62351,200,PO Box 200,,,Mendon,IL,62351,200,(217)936-2111,Regular public school district that is not a component of a supervisory union,,1,6,13,4,,663,687,
17,IL,1725620,Mendota CCSD 289,1806 Guiles Ave,,,Mendota,IL,61342,1204,1806 Guiles Ave,,,Mendota,IL,61342,1204,(815)539-7631,Regular public school district that is not a component of a supervisory union,2,5,26,467,25,1,671,1197,
17,IL,1725650,Mendota Twp HSD 280,2300 W Main St,,,Mendota,IL,61342,1061,2300 W Main St,,,Mendota,IL,61342,1061,(815)539-7446,Regular public school district that is not a component of a supervisory union,,,7,195,21,,340,563,
17,IL,1725680,Meredosia-Chambersburg CUSD 11,PO Box 440,,,Meredosia,IL,62665,440,PO Box 440,,,Meredosia,IL,62665,440,(217)584-1744,Regular public school district that is not a component of a supervisory union,,,,,10,,199,209,
17,IL,1725690,Meridian CUSD 223,207 W Main St,,,Stillman Valley,IL,61084,9037,207 W Main St,,,Stillman Valley,IL,61084,9037,(815)645-2230,Regular public school district that is not a component of a supervisory union,8,7,8,207,58,4,1420,1712,
17,IL,1725740,Metamora CCSD 1,815 E Chatham St,,,Metamora,IL,61548,8745,815 E Chatham St,,,Metamora,IL,61548,8745,(309)367-2361,Regular public school district that is not a component of a supervisory union,2,5,2,20,17,1,851,898,
17,IL,1725770,County of Woodford School,PO Box 109,,,Metamora,IL,61548,109,PO Box 109,,,Metamora,IL,61548,109,(309)367-4129,Regular public school district that is not a component of a supervisory union,1,13,11,28,29,,910,992,
17,IL,1725920,Midlothian SD 143,14959 Pulaski Rd,,,Midlothian,IL,60445,3436,14959 Pulaski Rd,,,Midlothian,IL,60445,3436,(708)388-6450,Regular public school district that is not a component of a supervisory union,2,20,482,692,56,3,564,1819,
17,IL,1726100,Millburn CCSD 24,18550 W Millburn Rd,,,Old Mill Creek,IL,60083,9248,18550 W Millburn Rd,,,Old Mill Creek,IL,60083,9248,(847)356-8331,Regular public school district that is not a component of a supervisory union,1,106,21,95,58,,914,1195,
17,IL,1726180,Fairfield Comm H S Dist 225,300 W King St,,,Fairfield,IL,62837,1710,300 W King St,,,Fairfield,IL,62837,1710,(618)842-2649,Regular public school district that is not a component of a supervisory union,1,3,3,3,11,,421,442,
17,IL,1726190,Millstadt CCSD 160,211 W Mill St,,,Millstadt,IL,62260,1147,211 W Mill St,,,Millstadt,IL,62260,1147,(618)476-1803,Regular public school district that is not a component of a supervisory union,1,8,20,10,11,,740,790,
17,IL,1726250,Miller Twp CCSD 210,3197 E 28th Rd,,,Marseilles,IL,61341,9567,3197 E 28th Rd,,,Marseilles,IL,61341,9567,(815)357-8151,Regular public school district that is not a component of a supervisory union,,2,,13,2,,183,200,
17,IL,1726310,Minooka CCSD 201,PO Box 467,,,Minooka,IL,60447,467,PO Box 467,,,Minooka,IL,60447,467,(815)467-3127,Regular public school district that is not a component of a supervisory union,5,64,207,933,181,2,3227,4619,
17,IL,1726340,Minooka CHSD 111,26655 W Eames St,,,Channahon,IL,60410,5380,26655 W Eames St,,,Channahon,IL,60410,5380,(815)521-4001,Regular public school district that is not a component of a supervisory union,12,21,120,452,81,2,2033,2721,
17,IL,1726370,Mokena SD 159,11244 Willow Crest,,,Mokena,IL,60448,1334,11244 Willow Crest,,,Mokena,IL,60448,1334,(708)342-4900,Regular public school district that is not a component of a supervisory union,2,27,30,108,34,1,1371,1573,
17,IL,1726400,Moline-Coal Valley CUSD 40,1619 11th Ave,,,Moline,IL,61265,3143,1619 11th Ave,,,Moline,IL,61265,3143,(309)743-1600,Regular public school district that is not a component of a supervisory union,14,204,642,2063,369,2,3936,7230,
17,IL,1726430,Momence CUSD 1,400 N Pine St,,,Momence,IL,60954,1158,400 N Pine St,,,Momence,IL,60954,1158,(815)472-3500,Regular public school district that is not a component of a supervisory union,1,4,196,242,117,,587,1147,
17,IL,1726490,Monroe SD 70,5137 W Cisna Rd,,,Bartonville,IL,61607,1434,5137 W Cisna Rd,,,Bartonville,IL,61607,1434,(309)697-3120,Regular public school district that is not a component of a supervisory union,,5,11,13,16,,254,299,
17,IL,1726550,Monticello CUSD 25,2 Sage Dr,,,Monticello,IL,61856,1813,2 Sage Dr,,,Monticello,IL,61856,1813,(217)762-8511,Regular public school district that is not a component of a supervisory union,1,12,25,19,20,3,1485,1565,
17,IL,1726590,Montmorency CCSD 145,9415 Hoover Rd,,,Rock Falls,IL,61071,9350,9415 Hoover Rd,,,Rock Falls,IL,61071,9350,(815)625-6616,Regular public school district that is not a component of a supervisory union,,,3,46,5,,226,280,
17,IL,1726610,Morris SD 54,54 White Oak Dr,,,Morris,IL,60450,3614,54 White Oak Dr,,,Morris,IL,60450,3614,(815)942-0056,Regular public school district that is not a component of a supervisory union,,7,24,263,24,2,848,1168,
17,IL,1726640,Morris CHSD 101,1000 Union St,,,Morris,IL,60450,1234,1000 Union St,,,Morris,IL,60450,1234,(815)941-5326,Regular public school district that is not a component of a supervisory union,,13,12,136,20,1,722,904,
17,IL,1726710,Morrison CUSD 6,643 Genesee Ave,,,Morrison,IL,61270,2907,643 Genesee Ave,,,Morrison,IL,61270,2907,(815)772-2064,Regular public school district that is not a component of a supervisory union,,2,4,37,21,,950,1014,
17,IL,1726760,Morrisonville CUSD 1,PO Box 13,,,Morrisonville,IL,62546,13,PO Box 13,,,Morrisonville,IL,62546,13,(217)526-4431,Regular public school district that is not a component of a supervisory union,,,,7,2,,336,345,
17,IL,1726800,Morton CUSD 709,1050 S 4th Ave S200,,,Morton,IL,61550,2502,1050 S 4th Ave S200,,,Morton,IL,61550,2502,(309)263-2581,Regular public school district that is not a component of a supervisory union,5,56,59,64,80,,2813,3077,
17,IL,1726820,Golf ESD 67,9401 Waukegan Rd,,,Morton Grove,IL,60053,1353,9401 Waukegan Rd,,,Morton Grove,IL,60053,1353,(847)966-8299,Regular public school district that is not a component of a supervisory union,2,245,20,53,3,2,333,658,
17,IL,1726850,Morton Grove SD 70,6200 Lake St,,,Morton Grove,IL,60053,2416,6200 Lake St,,,Morton Grove,IL,60053,2416,(847)965-6200,Regular public school district that is not a component of a supervisory union,1,281,14,126,38,3,461,924,
17,IL,1726880,J S Morton HSD 201,5041 W 31st St,,,Cicero,IL,60804,4028,5041 W 31st St,,,Cicero,IL,60804,4028,(708)780-2800,Regular public school district that is not a component of a supervisory union,8,50,332,7411,41,18,443,8303,
17,IL,1726970,Meridian CUSD 101,1401 Mounds Rd,,,Mounds,IL,62964,2325,1401 Mounds Rd,,,Mounds,IL,62964,2325,(618)342-6778,Regular public school district that is not a component of a supervisory union,,,272,,55,,166,493,
